fecha,sku,categoria,sector,demanda_real,precio_unitario,ingresos,stock_disponible,quiebre_stock,campaña,producto
2024-08-20,DISPLAY_1,Display,Industrial,75,0.9,67.46,1372,0,0,Display - DISPLAY_1
2024-08-21,DISPLAY_1,Display,Industrial,75,0.9,67.77,1983,0,0,Display - DISPLAY_1
2024-08-22,DISPLAY_1,Display,Industrial,75,0.9,67.42,1680,0,0,Display - DISPLAY_1
2024-08-23,DISPLAY_1,Display,Industrial,81,0.9,72.75,1356,0,0,Display - DISPLAY_1
2024-08-24,DISPLAY_1,Display,Industrial,43,0.9,38.79,1942,0,0,Display - DISPLAY_1
2024-08-25,DISPLAY_1,Display,Industrial,38,0.9,33.97,1341,0,0,Display - DISPLAY_1
2024-08-26,DISPLAY_1,Display,Industrial,77,0.9,68.91,1587,0,0,Display - DISPLAY_1
2024-08-27,DISPLAY_1,Display,Industrial,67,0.9,60.19,1094,0,0,Display - DISPLAY_1
2024-08-28,DISPLAY_1,Display,Industrial,88,0.9,79.17,578,0,0,Display - DISPLAY_1
2024-08-29,DISPLAY_1,Display,Industrial,90,0.9,80.83,1289,0,0,Display - DISPLAY_1
2024-08-30,DISPLAY_1,Display,Industrial,80,0.9,71.78,1886,0,0,Display - DISPLAY_1
2024-08-31,DISPLAY_1,Display,Industrial,50,0.9,45.1,1603,0,0,Display - DISPLAY_1
2024-09-01,DISPLAY_1,Display,Industrial,44,0.9,39.85,1385,0,0,Display - DISPLAY_1
2024-09-02,DISPLAY_1,Display,Industrial,61,0.9,54.75,1923,0,0,Display - DISPLAY_1
2024-09-03,DISPLAY_1,Display,Industrial,70,0.9,62.65,1284,0,0,Display - DISPLAY_1
2024-09-04,DISPLAY_1,Display,Industrial,50,0.9,45.13,857,0,0,Display - DISPLAY_1
2024-09-05,DISPLAY_1,Display,Industrial,46,0.9,41.37,1689,0,0,Display - DISPLAY_1
2024-09-06,DISPLAY_1,Display,Industrial,67,0.9,59.86,893,0,0,Display - DISPLAY_1
2024-09-07,DISPLAY_1,Display,Industrial,46,0.9,41.63,1493,0,0,Display - DISPLAY_1
2024-09-08,DISPLAY_1,Display,Industrial,66,0.9,59.35,1640,0,0,Display - DISPLAY_1
2024-09-09,DISPLAY_1,Display,Industrial,78,0.9,70.33,1972,0,0,Display - DISPLAY_1
2024-09-10,DISPLAY_1,Display,Industrial,61,0.9,55.21,1632,0,0,Display - DISPLAY_1
2024-09-11,DISPLAY_1,Display,Industrial,54,0.9,48.53,582,0,0,Display - DISPLAY_1
2024-09-12,DISPLAY_1,Display,Industrial,68,0.9,60.76,1588,0,0,Display - DISPLAY_1
2024-09-13,DISPLAY_1,Display,Industrial,68,0.9,61.51,993,0,0,Display - DISPLAY_1
2024-09-14,DISPLAY_1,Display,Industrial,59,0.9,53.13,1341,0,0,Display - DISPLAY_1
2024-09-15,DISPLAY_1,Display,Industrial,43,0.9,38.75,1983,0,0,Display - DISPLAY_1
2024-09-16,DISPLAY_1,Display,Industrial,84,0.9,75.44,827,0,0,Display - DISPLAY_1
2024-09-17,DISPLAY_1,Display,Industrial,93,0.9,83.52,1589,0,0,Display - DISPLAY_1
2024-09-18,DISPLAY_1,Display,Industrial,65,0.9,58.24,728,0,0,Display - DISPLAY_1
2024-09-19,DISPLAY_1,Display,Industrial,77,0.9,69.5,1627,0,0,Display - DISPLAY_1
2024-09-20,DISPLAY_1,Display,Industrial,61,0.9,54.73,1376,0,0,Display - DISPLAY_1
2024-09-21,DISPLAY_1,Display,Industrial,46,0.9,41.83,696,0,0,Display - DISPLAY_1
2024-09-22,DISPLAY_1,Display,Industrial,60,0.9,54.17,744,0,0,Display - DISPLAY_1
2024-09-23,DISPLAY_1,Display,Industrial,79,0.9,70.76,1506,0,0,Display - DISPLAY_1
2024-09-24,DISPLAY_1,Display,Industrial,92,0.9,82.61,1304,0,0,Display - DISPLAY_1
2024-09-25,DISPLAY_1,Display,Industrial,91,0.9,82.05,1427,0,0,Display - DISPLAY_1
2024-09-26,DISPLAY_1,Display,Industrial,88,0.9,79.1,964,0,0,Display - DISPLAY_1
2024-09-27,DISPLAY_1,Display,Industrial,73,0.9,65.5,1178,0,0,Display - DISPLAY_1
2024-09-28,DISPLAY_1,Display,Industrial,92,0.9,83.24,728,0,0,Display - DISPLAY_1
2024-09-29,DISPLAY_1,Display,Industrial,56,0.9,50.63,1430,0,0,Display - DISPLAY_1
2024-09-30,DISPLAY_1,Display,Industrial,78,0.9,69.76,1863,0,0,Display - DISPLAY_1
2024-10-01,DISPLAY_1,Display,Industrial,58,0.9,52.29,962,0,0,Display - DISPLAY_1
2024-10-02,DISPLAY_1,Display,Industrial,76,0.9,68.56,1647,0,0,Display - DISPLAY_1
2024-10-03,DISPLAY_1,Display,Industrial,78,0.9,69.89,1723,0,0,Display - DISPLAY_1
2024-10-04,DISPLAY_1,Display,Industrial,73,0.9,65.93,745,0,0,Display - DISPLAY_1
2024-10-05,DISPLAY_1,Display,Industrial,60,0.9,53.96,507,0,0,Display - DISPLAY_1
2024-10-06,DISPLAY_1,Display,Industrial,50,0.9,44.99,817,0,0,Display - DISPLAY_1
2024-10-07,DISPLAY_1,Display,Industrial,83,0.9,74.99,1660,0,0,Display - DISPLAY_1
2024-10-08,DISPLAY_1,Display,Industrial,90,0.9,81.15,1884,0,0,Display - DISPLAY_1
2024-10-09,DISPLAY_1,Display,Industrial,81,0.9,72.81,1246,0,0,Display - DISPLAY_1
2024-10-10,DISPLAY_1,Display,Industrial,69,0.9,62.09,1498,0,0,Display - DISPLAY_1
2024-10-11,DISPLAY_1,Display,Industrial,72,0.9,64.85,615,0,0,Display - DISPLAY_1
2024-10-12,DISPLAY_1,Display,Industrial,49,0.9,44.16,1120,0,0,Display - DISPLAY_1
2024-10-13,DISPLAY_1,Display,Industrial,57,0.9,51.57,931,0,0,Display - DISPLAY_1
2024-10-14,DISPLAY_1,Display,Industrial,74,0.9,66.55,971,0,0,Display - DISPLAY_1
2024-10-15,DISPLAY_1,Display,Industrial,77,0.9,69.64,1083,0,0,Display - DISPLAY_1
2024-10-16,DISPLAY_1,Display,Industrial,78,0.9,70.58,1955,0,0,Display - DISPLAY_1
2024-10-17,DISPLAY_1,Display,Industrial,89,0.9,80.36,569,0,0,Display - DISPLAY_1
2024-10-18,DISPLAY_1,Display,Industrial,81,0.9,72.81,776,0,0,Display - DISPLAY_1
2024-10-19,DISPLAY_1,Display,Industrial,52,0.9,46.51,1430,0,0,Display - DISPLAY_1
2024-10-20,DISPLAY_1,Display,Industrial,56,0.9,50.67,1378,0,0,Display - DISPLAY_1
2024-10-21,DISPLAY_1,Display,Industrial,75,0.9,67.42,654,0,0,Display - DISPLAY_1
2024-10-22,DISPLAY_1,Display,Industrial,76,0.9,68.26,1575,0,0,Display - DISPLAY_1
2024-10-23,DISPLAY_1,Display,Industrial,75,0.9,67.37,734,0,0,Display - DISPLAY_1
2024-10-24,DISPLAY_1,Display,Industrial,87,0.9,77.94,1295,0,0,Display - DISPLAY_1
2024-10-25,DISPLAY_1,Display,Industrial,79,0.9,71.05,1630,0,0,Display - DISPLAY_1
2024-10-26,DISPLAY_1,Display,Industrial,59,0.9,53.17,1993,0,0,Display - DISPLAY_1
2024-10-27,DISPLAY_1,Display,Industrial,77,0.9,69.45,1167,0,1,Display - DISPLAY_1
2024-10-28,DISPLAY_1,Display,Industrial,62,0.9,55.79,1412,0,0,Display - DISPLAY_1
2024-10-29,DISPLAY_1,Display,Industrial,54,0.9,48.55,1294,0,0,Display - DISPLAY_1
2024-10-30,DISPLAY_1,Display,Industrial,56,0.9,50.52,1050,0,0,Display - DISPLAY_1
2024-10-31,DISPLAY_1,Display,Industrial,67,0.9,60.27,1743,0,0,Display - DISPLAY_1
2024-11-01,DISPLAY_1,Display,Industrial,66,0.9,59.77,516,0,0,Display - DISPLAY_1
2024-11-02,DISPLAY_1,Display,Industrial,45,0.9,40.67,1202,0,0,Display - DISPLAY_1
2024-11-03,DISPLAY_1,Display,Industrial,50,0.9,45.07,1630,0,0,Display - DISPLAY_1
2024-11-04,DISPLAY_1,Display,Industrial,77,0.9,69.18,1983,0,0,Display - DISPLAY_1
2024-11-05,DISPLAY_1,Display,Industrial,73,0.9,66.05,1646,0,0,Display - DISPLAY_1
2024-11-06,DISPLAY_1,Display,Industrial,72,0.9,65.1,1297,0,0,Display - DISPLAY_1
2024-11-07,DISPLAY_1,Display,Industrial,76,0.9,68.19,1387,0,0,Display - DISPLAY_1
2024-11-08,DISPLAY_1,Display,Industrial,69,0.9,62.14,1071,0,0,Display - DISPLAY_1
2024-11-09,DISPLAY_1,Display,Industrial,42,0.9,37.82,1563,0,0,Display - DISPLAY_1
2024-11-10,DISPLAY_1,Display,Industrial,53,0.9,47.62,1795,0,0,Display - DISPLAY_1
2024-11-11,DISPLAY_1,Display,Industrial,90,0.9,80.97,1510,0,0,Display - DISPLAY_1
2024-11-12,DISPLAY_1,Display,Industrial,84,0.9,75.46,1880,0,0,Display - DISPLAY_1
2024-11-13,DISPLAY_1,Display,Industrial,78,0.9,70.55,1108,0,0,Display - DISPLAY_1
2024-11-14,DISPLAY_1,Display,Industrial,63,0.9,56.58,1860,0,0,Display - DISPLAY_1
2024-11-15,DISPLAY_1,Display,Industrial,68,0.9,61.56,867,0,0,Display - DISPLAY_1
2024-11-16,DISPLAY_1,Display,Industrial,47,0.9,42.49,1113,0,0,Display - DISPLAY_1
2024-11-17,DISPLAY_1,Display,Industrial,53,0.9,47.99,1915,0,0,Display - DISPLAY_1
2024-11-18,DISPLAY_1,Display,Industrial,70,0.9,63.09,1394,0,0,Display - DISPLAY_1
2024-11-19,DISPLAY_1,Display,Industrial,60,0.9,54.07,819,0,0,Display - DISPLAY_1
2024-11-20,DISPLAY_1,Display,Industrial,71,0.9,63.69,1761,0,0,Display - DISPLAY_1
2024-11-21,DISPLAY_1,Display,Industrial,64,0.9,57.71,1032,0,0,Display - DISPLAY_1
2024-11-22,DISPLAY_1,Display,Industrial,69,0.9,62.17,1751,0,0,Display - DISPLAY_1
2024-11-23,DISPLAY_1,Display,Industrial,52,0.9,46.63,1893,0,0,Display - DISPLAY_1
2024-11-24,DISPLAY_1,Display,Industrial,66,0.9,59.69,1919,0,0,Display - DISPLAY_1
2024-11-25,DISPLAY_1,Display,Industrial,89,0.9,80.44,1420,0,0,Display - DISPLAY_1
2024-11-26,DISPLAY_1,Display,Industrial,71,0.9,63.83,1416,0,0,Display - DISPLAY_1
2024-11-27,DISPLAY_1,Display,Industrial,86,0.9,77.24,888,0,0,Display - DISPLAY_1
2024-11-28,DISPLAY_1,Display,Industrial,69,0.9,61.93,1697,0,0,Display - DISPLAY_1
2024-11-29,DISPLAY_1,Display,Industrial,59,0.9,52.69,1103,0,0,Display - DISPLAY_1
2024-11-30,DISPLAY_1,Display,Industrial,45,0.9,40.74,1746,0,0,Display - DISPLAY_1
2024-12-01,DISPLAY_1,Display,Industrial,29,0.9,26.16,1632,0,0,Display - DISPLAY_1
2024-12-02,DISPLAY_1,Display,Industrial,68,0.9,61.61,1648,0,0,Display - DISPLAY_1
2024-12-03,DISPLAY_1,Display,Industrial,61,0.9,55.29,1207,0,0,Display - DISPLAY_1
2024-12-04,DISPLAY_1,Display,Industrial,59,0.9,53.23,1496,0,0,Display - DISPLAY_1
2024-12-05,DISPLAY_1,Display,Industrial,71,0.9,63.58,1215,0,0,Display - DISPLAY_1
2024-12-06,DISPLAY_1,Display,Industrial,63,0.9,56.39,1080,0,0,Display - DISPLAY_1
2024-12-07,DISPLAY_1,Display,Industrial,55,0.9,49.88,694,0,0,Display - DISPLAY_1
2024-12-08,DISPLAY_1,Display,Industrial,54,0.9,48.55,817,0,0,Display - DISPLAY_1
2024-12-09,DISPLAY_1,Display,Industrial,85,0.9,76.49,1888,0,0,Display - DISPLAY_1
2024-12-10,DISPLAY_1,Display,Industrial,71,0.9,63.84,1241,0,0,Display - DISPLAY_1
2024-12-11,DISPLAY_1,Display,Industrial,72,0.9,64.96,1299,0,0,Display - DISPLAY_1
2024-12-12,DISPLAY_1,Display,Industrial,75,0.9,67.69,1180,0,0,Display - DISPLAY_1
2024-12-13,DISPLAY_1,Display,Industrial,88,0.9,78.79,1213,0,0,Display - DISPLAY_1
2024-12-14,DISPLAY_1,Display,Industrial,50,0.9,44.98,1719,0,0,Display - DISPLAY_1
2024-12-15,DISPLAY_1,Display,Industrial,43,0.9,38.46,528,0,0,Display - DISPLAY_1
2024-12-16,DISPLAY_1,Display,Industrial,72,0.9,65.01,910,0,0,Display - DISPLAY_1
2024-12-17,DISPLAY_1,Display,Industrial,60,0.9,54.26,779,0,0,Display - DISPLAY_1
2024-12-18,DISPLAY_1,Display,Industrial,63,0.9,57.1,1440,0,0,Display - DISPLAY_1
2024-12-19,DISPLAY_1,Display,Industrial,55,0.9,49.29,1609,0,0,Display - DISPLAY_1
2024-12-20,DISPLAY_1,Display,Industrial,71,0.9,63.87,855,0,0,Display - DISPLAY_1
2024-12-21,DISPLAY_1,Display,Industrial,69,0.9,61.69,1238,0,0,Display - DISPLAY_1
2024-12-22,DISPLAY_1,Display,Industrial,73,0.9,65.82,573,0,0,Display - DISPLAY_1
2024-12-23,DISPLAY_1,Display,Industrial,90,0.9,81.3,595,0,0,Display - DISPLAY_1
2024-12-24,DISPLAY_1,Display,Industrial,89,0.9,79.68,644,0,0,Display - DISPLAY_1
2024-12-25,DISPLAY_1,Display,Industrial,74,0.9,66.84,1598,0,0,Display - DISPLAY_1
2024-12-26,DISPLAY_1,Display,Industrial,61,0.9,55.26,1855,0,0,Display - DISPLAY_1
2024-12-27,DISPLAY_1,Display,Industrial,68,0.9,61.56,1410,0,0,Display - DISPLAY_1
2024-12-28,DISPLAY_1,Display,Industrial,63,0.9,56.54,1135,0,0,Display - DISPLAY_1
2024-12-29,DISPLAY_1,Display,Industrial,49,0.9,43.92,1459,0,0,Display - DISPLAY_1
2024-12-30,DISPLAY_1,Display,Industrial,72,0.9,65.0,1491,0,0,Display - DISPLAY_1
2024-12-31,DISPLAY_1,Display,Industrial,83,0.9,74.72,767,0,1,Display - DISPLAY_1
2021-01-01,ETIQUETA_1,Etiqueta,Alimentos,97,0.4,38.75,1894,0,0,Etiqueta - ETIQUETA_1
2021-01-02,ETIQUETA_1,Etiqueta,Alimentos,87,0.4,34.84,1175,0,0,Etiqueta - ETIQUETA_1
2021-01-03,ETIQUETA_1,Etiqueta,Alimentos,68,0.4,27.26,1355,0,0,Etiqueta - ETIQUETA_1
2021-01-04,ETIQUETA_1,Etiqueta,Alimentos,113,0.4,45.02,946,0,0,Etiqueta - ETIQUETA_1
2021-01-05,ETIQUETA_1,Etiqueta,Alimentos,113,0.4,45.28,1089,0,0,Etiqueta - ETIQUETA_1
2021-01-06,ETIQUETA_1,Etiqueta,Alimentos,118,0.4,47.15,1176,0,0,Etiqueta - ETIQUETA_1
2021-01-07,ETIQUETA_1,Etiqueta,Alimentos,86,0.4,34.47,1537,0,0,Etiqueta - ETIQUETA_1
2021-01-08,ETIQUETA_1,Etiqueta,Alimentos,128,0.4,51.18,1691,0,0,Etiqueta - ETIQUETA_1
2021-01-09,ETIQUETA_1,Etiqueta,Alimentos,73,0.4,29.1,1852,0,0,Etiqueta - ETIQUETA_1
2021-01-10,ETIQUETA_1,Etiqueta,Alimentos,85,0.4,34.01,1321,0,0,Etiqueta - ETIQUETA_1
2021-01-11,ETIQUETA_1,Etiqueta,Alimentos,119,0.4,47.61,1934,0,0,Etiqueta - ETIQUETA_1
2021-01-12,ETIQUETA_1,Etiqueta,Alimentos,82,0.4,32.79,653,0,0,Etiqueta - ETIQUETA_1
2021-01-13,ETIQUETA_1,Etiqueta,Alimentos,127,0.4,50.7,1564,0,0,Etiqueta - ETIQUETA_1
2021-01-14,ETIQUETA_1,Etiqueta,Alimentos,50,0.4,20.12,676,0,0,Etiqueta - ETIQUETA_1
2021-01-15,ETIQUETA_1,Etiqueta,Alimentos,103,0.4,41.28,1624,0,1,Etiqueta - ETIQUETA_1
2021-01-16,ETIQUETA_1,Etiqueta,Alimentos,82,0.4,32.72,1009,0,0,Etiqueta - ETIQUETA_1
2021-01-17,ETIQUETA_1,Etiqueta,Alimentos,69,0.4,27.63,1007,0,0,Etiqueta - ETIQUETA_1
2021-01-18,ETIQUETA_1,Etiqueta,Alimentos,108,0.4,43.25,1178,0,0,Etiqueta - ETIQUETA_1
2021-01-19,ETIQUETA_1,Etiqueta,Alimentos,89,0.4,35.74,1013,0,0,Etiqueta - ETIQUETA_1
2021-01-20,ETIQUETA_1,Etiqueta,Alimentos,113,0.4,45.2,639,0,0,Etiqueta - ETIQUETA_1
2021-01-21,ETIQUETA_1,Etiqueta,Alimentos,128,0.4,51.1,1889,0,0,Etiqueta - ETIQUETA_1
2021-01-22,ETIQUETA_1,Etiqueta,Alimentos,124,0.4,49.64,1438,0,0,Etiqueta - ETIQUETA_1
2021-01-23,ETIQUETA_1,Etiqueta,Alimentos,87,0.4,34.87,1523,0,0,Etiqueta - ETIQUETA_1
2021-01-24,ETIQUETA_1,Etiqueta,Alimentos,74,0.4,29.49,580,0,0,Etiqueta - ETIQUETA_1
2021-01-25,ETIQUETA_1,Etiqueta,Alimentos,116,0.4,46.32,783,0,0,Etiqueta - ETIQUETA_1
2021-01-26,ETIQUETA_1,Etiqueta,Alimentos,110,0.4,43.88,1370,0,0,Etiqueta - ETIQUETA_1
2021-01-27,ETIQUETA_1,Etiqueta,Alimentos,82,0.4,32.86,802,0,0,Etiqueta - ETIQUETA_1
2021-01-28,ETIQUETA_1,Etiqueta,Alimentos,96,0.4,38.52,748,0,0,Etiqueta - ETIQUETA_1
2021-01-29,ETIQUETA_1,Etiqueta,Alimentos,64,0.4,25.43,1294,0,0,Etiqueta - ETIQUETA_1
2021-01-30,ETIQUETA_1,Etiqueta,Alimentos,44,0.4,17.42,1862,0,0,Etiqueta - ETIQUETA_1
2021-01-31,ETIQUETA_1,Etiqueta,Alimentos,77,0.4,30.88,1975,0,0,Etiqueta - ETIQUETA_1
2021-02-01,ETIQUETA_1,Etiqueta,Alimentos,84,0.4,33.47,538,0,0,Etiqueta - ETIQUETA_1
2021-02-02,ETIQUETA_1,Etiqueta,Alimentos,65,0.4,26.02,1828,0,0,Etiqueta - ETIQUETA_1
2021-02-03,ETIQUETA_1,Etiqueta,Alimentos,79,0.4,31.4,1517,0,0,Etiqueta - ETIQUETA_1
2021-02-04,ETIQUETA_1,Etiqueta,Alimentos,84,0.4,33.59,807,0,0,Etiqueta - ETIQUETA_1
2021-02-05,ETIQUETA_1,Etiqueta,Alimentos,122,0.4,48.61,1841,0,0,Etiqueta - ETIQUETA_1
2021-02-06,ETIQUETA_1,Etiqueta,Alimentos,54,0.4,21.72,1997,0,0,Etiqueta - ETIQUETA_1
2021-02-07,ETIQUETA_1,Etiqueta,Alimentos,93,0.4,37.35,1269,0,0,Etiqueta - ETIQUETA_1
2021-02-08,ETIQUETA_1,Etiqueta,Alimentos,148,0.4,59.27,1128,0,0,Etiqueta - ETIQUETA_1
2021-02-09,ETIQUETA_1,Etiqueta,Alimentos,116,0.4,46.6,990,0,0,Etiqueta - ETIQUETA_1
2021-02-10,ETIQUETA_1,Etiqueta,Alimentos,111,0.4,44.24,1554,0,0,Etiqueta - ETIQUETA_1
2021-02-11,ETIQUETA_1,Etiqueta,Alimentos,109,0.4,43.54,1144,0,0,Etiqueta - ETIQUETA_1
2021-02-12,ETIQUETA_1,Etiqueta,Alimentos,111,0.4,44.53,1265,0,0,Etiqueta - ETIQUETA_1
2021-02-13,ETIQUETA_1,Etiqueta,Alimentos,71,0.4,28.4,1986,0,0,Etiqueta - ETIQUETA_1
2021-02-14,ETIQUETA_1,Etiqueta,Alimentos,66,0.4,26.46,1765,0,0,Etiqueta - ETIQUETA_1
2021-02-15,ETIQUETA_1,Etiqueta,Alimentos,108,0.4,43.24,975,0,0,Etiqueta - ETIQUETA_1
2021-02-16,ETIQUETA_1,Etiqueta,Alimentos,135,0.4,54.01,1025,0,0,Etiqueta - ETIQUETA_1
2021-02-17,ETIQUETA_1,Etiqueta,Alimentos,113,0.4,45.02,1832,0,0,Etiqueta - ETIQUETA_1
2021-02-18,ETIQUETA_1,Etiqueta,Alimentos,116,0.4,46.26,1672,0,0,Etiqueta - ETIQUETA_1
2021-02-19,ETIQUETA_1,Etiqueta,Alimentos,130,0.4,51.94,1013,0,0,Etiqueta - ETIQUETA_1
2021-02-20,ETIQUETA_1,Etiqueta,Alimentos,86,0.4,34.28,994,0,0,Etiqueta - ETIQUETA_1
2021-02-21,ETIQUETA_1,Etiqueta,Alimentos,94,0.4,37.4,818,0,0,Etiqueta - ETIQUETA_1
2021-02-22,ETIQUETA_1,Etiqueta,Alimentos,135,0.4,54.03,1850,0,0,Etiqueta - ETIQUETA_1
2021-02-23,ETIQUETA_1,Etiqueta,Alimentos,153,0.4,61.21,1889,0,0,Etiqueta - ETIQUETA_1
2021-02-24,ETIQUETA_1,Etiqueta,Alimentos,150,0.4,59.92,1547,0,0,Etiqueta - ETIQUETA_1
2021-02-25,ETIQUETA_1,Etiqueta,Alimentos,126,0.4,50.26,1350,0,0,Etiqueta - ETIQUETA_1
2021-02-26,ETIQUETA_1,Etiqueta,Alimentos,115,0.4,45.86,675,0,0,Etiqueta - ETIQUETA_1
2021-02-27,ETIQUETA_1,Etiqueta,Alimentos,65,0.4,26.06,1696,0,0,Etiqueta - ETIQUETA_1
2021-02-28,ETIQUETA_1,Etiqueta,Alimentos,85,0.4,33.9,706,0,0,Etiqueta - ETIQUETA_1
2021-03-01,ETIQUETA_1,Etiqueta,Alimentos,99,0.4,39.45,649,0,0,Etiqueta - ETIQUETA_1
2021-03-02,ETIQUETA_1,Etiqueta,Alimentos,88,0.4,35.19,940,0,0,Etiqueta - ETIQUETA_1
2021-03-03,ETIQUETA_1,Etiqueta,Alimentos,94,0.4,37.57,1849,0,0,Etiqueta - ETIQUETA_1
2021-03-04,ETIQUETA_1,Etiqueta,Alimentos,73,0.4,29.39,798,0,0,Etiqueta - ETIQUETA_1
2021-03-05,ETIQUETA_1,Etiqueta,Alimentos,94,0.4,37.66,1448,0,0,Etiqueta - ETIQUETA_1
2021-03-06,ETIQUETA_1,Etiqueta,Alimentos,61,0.4,24.57,1966,0,0,Etiqueta - ETIQUETA_1
2021-03-07,ETIQUETA_1,Etiqueta,Alimentos,56,0.4,22.34,1411,0,0,Etiqueta - ETIQUETA_1
2021-03-08,ETIQUETA_1,Etiqueta,Alimentos,93,0.4,37.01,1449,0,0,Etiqueta - ETIQUETA_1
2021-03-09,ETIQUETA_1,Etiqueta,Alimentos,71,0.4,28.58,1947,0,0,Etiqueta - ETIQUETA_1
2021-03-10,ETIQUETA_1,Etiqueta,Alimentos,86,0.4,34.56,767,0,0,Etiqueta - ETIQUETA_1
2021-03-11,ETIQUETA_1,Etiqueta,Alimentos,67,0.4,26.66,1422,0,0,Etiqueta - ETIQUETA_1
2021-03-12,ETIQUETA_1,Etiqueta,Alimentos,84,0.4,33.51,869,0,0,Etiqueta - ETIQUETA_1
2021-03-13,ETIQUETA_1,Etiqueta,Alimentos,71,0.4,28.48,1815,0,0,Etiqueta - ETIQUETA_1
2021-03-14,ETIQUETA_1,Etiqueta,Alimentos,82,0.4,32.65,513,0,0,Etiqueta - ETIQUETA_1
2021-03-15,ETIQUETA_1,Etiqueta,Alimentos,114,0.4,45.77,1887,0,0,Etiqueta - ETIQUETA_1
2021-03-16,ETIQUETA_1,Etiqueta,Alimentos,118,0.4,47.12,1846,0,0,Etiqueta - ETIQUETA_1
2021-03-17,ETIQUETA_1,Etiqueta,Alimentos,112,0.4,44.63,1928,0,0,Etiqueta - ETIQUETA_1
2021-03-18,ETIQUETA_1,Etiqueta,Alimentos,89,0.4,35.59,818,0,0,Etiqueta - ETIQUETA_1
2021-03-19,ETIQUETA_1,Etiqueta,Alimentos,85,0.4,34.0,1192,0,0,Etiqueta - ETIQUETA_1
2021-03-20,ETIQUETA_1,Etiqueta,Alimentos,58,0.4,23.08,950,0,0,Etiqueta - ETIQUETA_1
2021-03-21,ETIQUETA_1,Etiqueta,Alimentos,81,0.4,32.25,1277,0,0,Etiqueta - ETIQUETA_1
2021-03-22,ETIQUETA_1,Etiqueta,Alimentos,101,0.4,40.42,922,0,0,Etiqueta - ETIQUETA_1
2021-03-23,ETIQUETA_1,Etiqueta,Alimentos,106,0.4,42.58,1435,0,0,Etiqueta - ETIQUETA_1
2021-03-24,ETIQUETA_1,Etiqueta,Alimentos,106,0.4,42.43,1245,0,0,Etiqueta - ETIQUETA_1
2021-03-25,ETIQUETA_1,Etiqueta,Alimentos,96,0.4,38.51,1092,0,0,Etiqueta - ETIQUETA_1
2021-03-26,ETIQUETA_1,Etiqueta,Alimentos,112,0.4,44.71,501,0,0,Etiqueta - ETIQUETA_1
2021-03-27,ETIQUETA_1,Etiqueta,Alimentos,69,0.4,27.75,879,0,0,Etiqueta - ETIQUETA_1
2021-03-28,ETIQUETA_1,Etiqueta,Alimentos,56,0.4,22.3,662,0,0,Etiqueta - ETIQUETA_1
2021-03-29,ETIQUETA_1,Etiqueta,Alimentos,68,0.4,27.14,1068,0,0,Etiqueta - ETIQUETA_1
2021-03-30,ETIQUETA_1,Etiqueta,Alimentos,99,0.4,39.58,1702,0,0,Etiqueta - ETIQUETA_1
2021-03-31,ETIQUETA_1,Etiqueta,Alimentos,114,0.4,45.51,868,0,0,Etiqueta - ETIQUETA_1
2021-04-01,ETIQUETA_1,Etiqueta,Alimentos,106,0.4,42.48,662,0,0,Etiqueta - ETIQUETA_1
2021-04-02,ETIQUETA_1,Etiqueta,Alimentos,129,0.4,51.52,545,0,0,Etiqueta - ETIQUETA_1
2021-04-03,ETIQUETA_1,Etiqueta,Alimentos,86,0.4,34.5,1983,0,1,Etiqueta - ETIQUETA_1
2021-04-04,ETIQUETA_1,Etiqueta,Alimentos,57,0.4,22.99,1700,0,0,Etiqueta - ETIQUETA_1
2021-04-05,ETIQUETA_1,Etiqueta,Alimentos,99,0.4,39.63,1188,0,0,Etiqueta - ETIQUETA_1
2021-04-06,ETIQUETA_1,Etiqueta,Alimentos,109,0.4,43.78,1664,0,0,Etiqueta - ETIQUETA_1
2021-04-07,ETIQUETA_1,Etiqueta,Alimentos,117,0.4,46.99,639,0,0,Etiqueta - ETIQUETA_1
2021-04-08,ETIQUETA_1,Etiqueta,Alimentos,104,0.4,41.74,1308,0,0,Etiqueta - ETIQUETA_1
2021-04-09,ETIQUETA_1,Etiqueta,Alimentos,97,0.4,38.75,1437,0,0,Etiqueta - ETIQUETA_1
2021-04-10,ETIQUETA_1,Etiqueta,Alimentos,68,0.4,27.22,1951,0,0,Etiqueta - ETIQUETA_1
2021-04-11,ETIQUETA_1,Etiqueta,Alimentos,63,0.4,25.15,739,0,0,Etiqueta - ETIQUETA_1
2021-04-12,ETIQUETA_1,Etiqueta,Alimentos,72,0.4,28.62,756,0,0,Etiqueta - ETIQUETA_1
2021-04-13,ETIQUETA_1,Etiqueta,Alimentos,89,0.4,35.66,949,0,0,Etiqueta - ETIQUETA_1
2021-04-14,ETIQUETA_1,Etiqueta,Alimentos,128,0.4,51.04,1890,0,0,Etiqueta - ETIQUETA_1
2021-04-15,ETIQUETA_1,Etiqueta,Alimentos,114,0.4,45.58,1629,0,0,Etiqueta - ETIQUETA_1
2021-04-16,ETIQUETA_1,Etiqueta,Alimentos,91,0.4,36.3,1221,0,0,Etiqueta - ETIQUETA_1
2021-04-17,ETIQUETA_1,Etiqueta,Alimentos,95,0.4,38.18,662,0,0,Etiqueta - ETIQUETA_1
2021-04-18,ETIQUETA_1,Etiqueta,Alimentos,86,0.4,34.38,1138,0,0,Etiqueta - ETIQUETA_1
